step,episodes,frames_total,condition,delay,loss,accuracy,gradient_norm,clipped,frames,seconds,diagnostics,first_trial_id
4168,33344,700224,motion_duration_cued_D24,24,1.3874499797821045,0.125,0.4158379137516022,0,35,2.0367751121520996,{},SpatialBattery/train/61973001/motion_duration_cued/33336
4169,33352,700344,motion_duration_cued_D4,4,1.3868815898895264,0.125,0.29528942704200745,0,15,0.8488256931304932,{},SpatialBattery/train/61973001/motion_duration_cued/33344
4170,33360,700432,motion_duration_cued_D0,0,1.3853563070297241,0.375,0.2919359803199768,0,11,0.6222279071807861,{},SpatialBattery/train/61973001/motion_duration_cued/33352
4171,33368,700712,motion_duration_cued_D24,24,1.3858075141906738,0.25,0.2912544310092926,0,35,2.060610294342041,{},SpatialBattery/train/61973001/motion_duration_cued/33360
4172,33376,700896,motion_duration_cued_D12,12,1.3869917392730713,0.25,0.2940473258495331,0,23,1.3315315246582031,{},SpatialBattery/train/61973001/motion_duration_cued/33368
4173,33384,701016,motion_duration_cued_D4,4,1.3866374492645264,0.25,0.29060468077659607,0,15,0.913701057434082,{},SpatialBattery/train/61973001/motion_duration_cued/33376
4174,33392,701296,motion_duration_cued_D24,24,1.386017084121704,0.25,0.29050225019454956,0,35,2.197756767272949,{},SpatialBattery/train/61973001/motion_duration_cued/33384
4175,33400,701384,motion_duration_cued_D0,0,1.3868763446807861,0.25,0.4928974211215973,0,11,0.6553282737731934,{},SpatialBattery/train/61973001/motion_duration_cued/33392
4176,33408,701568,motion_duration_cued_D12,12,1.3867626190185547,0.375,0.5016612410545349,0,23,1.3466534614562988,{},SpatialBattery/train/61973001/motion_duration_cued/33400
4177,33416,701848,motion_duration_cued_D24,24,1.3868889808654785,0.125,0.29394927620887756,0,35,2.1080856323242188,{},SpatialBattery/train/61973001/motion_duration_cued/33408
4178,33424,701968,motion_duration_cued_D4,4,1.3865748643875122,0.25,0.2898605167865753,0,15,0.883582353591919,{},SpatialBattery/train/61973001/motion_duration_cued/33416
4179,33432,702056,motion_duration_cued_D0,0,1.3856638669967651,0.375,0.39413517713546753,0,11,0.6365914344787598,{},SpatialBattery/train/61973001/motion_duration_cued/33424
4180,33440,702240,motion_duration_cued_D12,12,1.3867980241775513,0.125,0.40582171082496643,0,23,1.33864164352417,{},SpatialBattery/train/61973001/motion_duration_cued/33432
4181,33448,702424,motion_duration_cued_D12,12,1.3862333297729492,0.5,0.002675506053492427,0,23,1.4092819690704346,{},SpatialBattery/train/61973001/motion_duration_cued/33440
4182,33456,702544,motion_duration_cued_D4,4,1.3863271474838257,0.25,0.005436997395008802,0,15,0.9463489055633545,{},SpatialBattery/train/61973001/motion_duration_cued/33448
4183,33464,702824,motion_duration_cued_D24,24,1.386293888092041,0.25,0.00047477521002292633,0,35,2.1812798976898193,{},SpatialBattery/train/61973001/motion_duration_cued/33456
4184,33472,702912,motion_duration_cued_D0,0,1.3866647481918335,0.25,0.019624056294560432,0,11,0.6253030300140381,{},SpatialBattery/train/61973001/motion_duration_cued/33464
4185,33480,703000,motion_duration_cued_D0,0,1.3853622674942017,0.25,0.2831960916519165,0,11,0.6717429161071777,{},SpatialBattery/train/61973001/motion_duration_cued/33472
4186,33488,703184,motion_duration_cued_D12,12,1.3864569664001465,0.125,0.2905292510986328,0,23,1.38960862159729,{},SpatialBattery/train/61973001/motion_duration_cued/33480
4187,33496,703464,motion_duration_cued_D24,24,1.386292815208435,0.25,0.0004351042443886399,0,35,2.115086555480957,{},SpatialBattery/train/61973001/motion_duration_cued/33488
4188,33504,703584,motion_duration_cued_D4,4,1.3863459825515747,0.25,0.004917823243886232,0,15,0.8909034729003906,{},SpatialBattery/train/61973001/motion_duration_cued/33496
4189,33512,703768,motion_duration_cued_D12,12,1.3865385055541992,0.125,0.2878968417644501,0,23,1.3782942295074463,{},SpatialBattery/train/61973001/motion_duration_cued/33504
4190,33520,703888,motion_duration_cued_D4,4,1.3859152793884277,0.25,0.28345417976379395,0,15,0.9055933952331543,{},SpatialBattery/train/61973001/motion_duration_cued/33512
4191,33528,703976,motion_duration_cued_D0,0,1.3858139514923096,0.25,0.029922237619757652,0,11,0.7584226131439209,{},SpatialBattery/train/61973001/motion_duration_cued/33520
4192,33536,704256,motion_duration_cued_D24,24,1.3862941265106201,0.25,0.0005328772240318358,0,35,2.2259023189544678,{},SpatialBattery/train/61973001/motion_duration_cued/33528
4193,33544,704536,motion_duration_cued_D24,24,1.386294960975647,0.25,0.0005959889385849237,0,35,2.155001163482666,{},SpatialBattery/train/61973001/motion_duration_cued/33536
4194,33552,704720,motion_duration_cued_D12,12,1.3862700462341309,0.25,0.002153659239411354,0,23,1.4813404083251953,{},SpatialBattery/train/61973001/motion_duration_cued/33544
4195,33560,704808,motion_duration_cued_D0,0,1.3850044012069702,0.375,0.27863794565200806,0,11,0.6480302810668945,{},SpatialBattery/train/61973001/motion_duration_cued/33552
4196,33568,704928,motion_duration_cued_D4,4,1.3870848417282104,0.125,0.288780152797699,0,15,0.8699350357055664,{},SpatialBattery/train/61973001/motion_duration_cued/33560
4197,33576,705208,motion_duration_cued_D24,24,1.3863894939422607,0.375,0.4118071496486664,0,35,2.0487287044525146,{},SpatialBattery/train/61973001/motion_duration_cued/33568
4198,33584,705328,motion_duration_cued_D4,4,1.385719895362854,0.375,0.40955808758735657,0,15,0.8468108177185059,{},SpatialBattery/train/61973001/motion_duration_cued/33576
4199,33592,705512,motion_duration_cued_D12,12,1.3864085674285889,0.25,0.2920105457305908,0,23,1.5280327796936035,{},SpatialBattery/train/61973001/motion_duration_cued/33584
4200,33600,705600,motion_duration_cued_D0,0,1.3875961303710938,0.125,0.2897796630859375,0,11,0.720949649810791,{},SpatialBattery/train/61973001/motion_duration_cued/33592
4201,33608,705880,motion_duration_cued_D24,24,1.3859862089157104,0.375,0.4944036304950714,0,35,2.051467180252075,{},SpatialBattery/train/61973001/motion_duration_cued/33600
4202,33616,706000,motion_duration_cued_D4,4,1.3870526552200317,0.125,0.48584088683128357,0,15,0.8863027095794678,{},SpatialBattery/train/61973001/motion_duration_cued/33608
4203,33624,706088,motion_duration_cued_D0,0,1.3886412382125854,0.125,0.4015948474407196,0,11,0.6920561790466309,{},SpatialBattery/train/61973001/motion_duration_cued/33616
4204,33632,706272,motion_duration_cued_D12,12,1.3872666358947754,0.125,0.4122284948825836,0,23,1.296788215637207,{},SpatialBattery/train/61973001/motion_duration_cued/33624
4205,33640,706552,motion_duration_cued_D24,24,1.3864893913269043,0.25,0.28779032826423645,0,35,2.0950710773468018,{},SpatialBattery/train/61973001/motion_duration_cued/33632
4206,33648,706736,motion_duration_cued_D12,12,1.3863343000411987,0.25,0.28717830777168274,0,23,1.3414793014526367,{},SpatialBattery/train/61973001/motion_duration_cued/33640
4207,33656,706856,motion_duration_cued_D4,4,1.386332631111145,0.25,0.009723935276269913,0,15,0.8205282688140869,{},SpatialBattery/train/61973001/motion_duration_cued/33648
4208,33664,706944,motion_duration_cued_D0,0,1.3862359523773193,0.25,0.020806171000003815,0,11,0.6344339847564697,{},SpatialBattery/train/61973001/motion_duration_cued/33656
4209,33672,707128,motion_duration_cued_D12,12,1.3857719898223877,0.375,0.4082649350166321,0,23,1.3879835605621338,{},SpatialBattery/train/61973001/motion_duration_cued/33664
4210,33680,707216,motion_duration_cued_D0,0,1.3874083757400513,0.125,0.39940449595451355,0,11,0.6259613037109375,{},SpatialBattery/train/61973001/motion_duration_cued/33672
4211,33688,707336,motion_duration_cued_D4,4,1.3859553337097168,0.375,0.2855437397956848,0,15,0.907681941986084,{},SpatialBattery/train/61973001/motion_duration_cued/33680
4212,33696,707616,motion_duration_cued_D24,24,1.386679768562317,0.25,0.28885751962661743,0,35,2.0819015502929688,{},SpatialBattery/train/61973001/motion_duration_cued/33688
4213,33704,707704,motion_duration_cued_D0,0,1.3861286640167236,0.25,0.2842295467853546,0,11,0.6547417640686035,{},SpatialBattery/train/61973001/motion_duration_cued/33696
4214,33712,707888,motion_duration_cued_D12,12,1.385878324508667,0.375,0.2880125343799591,0,23,1.3474633693695068,{},SpatialBattery/train/61973001/motion_duration_cued/33704
4215,33720,708168,motion_duration_cued_D24,24,1.3870234489440918,0.0,0.5025626420974731,0,35,2.121185779571533,{},SpatialBattery/train/61973001/motion_duration_cued/33712
4216,33728,708288,motion_duration_cued_D4,4,1.3879282474517822,0.125,0.49786219000816345,0,15,0.9862122535705566,{},SpatialBattery/train/61973001/motion_duration_cued/33720
4217,33736,708472,motion_duration_cued_D12,12,1.386314868927002,0.25,0.0025687236338853836,0,23,1.3072800636291504,{},SpatialBattery/train/61973001/motion_duration_cued/33728
4218,33744,708560,motion_duration_cued_D0,0,1.386086106300354,0.25,0.019735105335712433,0,11,0.7854869365692139,{},SpatialBattery/train/61973001/motion_duration_cued/33736
4219,33752,708680,motion_duration_cued_D4,4,1.3857618570327759,0.25,0.2817377746105194,0,15,0.8698830604553223,{},SpatialBattery/train/61973001/motion_duration_cued/33744
4220,33760,708960,motion_duration_cued_D24,24,1.3868465423583984,0.25,0.28654634952545166,0,35,2.0475502014160156,{},SpatialBattery/train/61973001/motion_duration_cued/33752
4221,33768,709240,motion_duration_cued_D24,24,1.3857873678207397,0.375,0.40855032205581665,0,35,2.080811023712158,{},SpatialBattery/train/61973001/motion_duration_cued/33760
4222,33776,709360,motion_duration_cued_D4,4,1.3869543075561523,0.125,0.40479135513305664,0,15,0.9334108829498291,{},SpatialBattery/train/61973001/motion_duration_cued/33768
4223,33784,709544,motion_duration_cued_D12,12,1.386273741722107,0.375,0.2872824966907501,0,23,1.385498046875,{},SpatialBattery/train/61973001/motion_duration_cued/33776
4224,33792,709632,motion_duration_cued_D0,0,1.3877140283584595,0.125,0.2852433919906616,0,11,0.6465673446655273,{},SpatialBattery/train/61973001/motion_duration_cued/33784
4225,33800,709912,motion_duration_cued_D24,24,1.3866264820098877,0.125,0.2880205810070038,0,35,1.983633279800415,"{""first_field_gradient"": 2.9108290888757438e-08, ""attention_gradient_norm"": 0.0019547927659004927, ""priority_gradient_norm"": 0.2864997386932373, ""source_bias_gradient"": 3.403147275093943e-05, ""locality_gradient"": 3.1431195566256065e-06}",SpatialBattery/train/61973001/motion_duration_cued/33792
4226,33808,710096,motion_duration_cued_D12,12,1.386246919631958,0.375,0.2869569659233093,0,23,1.4234955310821533,{},SpatialBattery/train/61973001/motion_duration_cued/33800
4227,33816,710184,motion_duration_cued_D0,0,1.3873733282089233,0.25,0.2842506468296051,0,11,0.813443660736084,{},SpatialBattery/train/61973001/motion_duration_cued/33808
4228,33824,710304,motion_duration_cued_D4,4,1.385929822921753,0.25,0.2864961326122284,0,15,0.9664499759674072,{},SpatialBattery/train/61973001/motion_duration_cued/33816
4229,33832,710584,motion_duration_cued_D24,24,1.386122465133667,0.375,0.28945648670196533,0,35,2.0728952884674072,{},SpatialBattery/train/61973001/motion_duration_cued/33824
4230,33840,710768,motion_duration_cued_D12,12,1.3866567611694336,0.125,0.2911849319934845,0,23,1.3962938785552979,{},SpatialBattery/train/61973001/motion_duration_cued/33832
4231,33848,710888,motion_duration_cued_D4,4,1.3862813711166382,0.5,0.004688913468271494,0,15,0.8819267749786377,{},SpatialBattery/train/61973001/motion_duration_cued/33840
4232,33856,710976,motion_duration_cued_D0,0,1.3862193822860718,0.25,0.01969861052930355,0,11,0.6394531726837158,{},SpatialBattery/train/61973001/motion_duration_cued/33848
4233,33864,711096,motion_duration_cued_D4,4,1.3865655660629272,0.25,0.2867753803730011,0,15,0.8635909557342529,{},SpatialBattery/train/61973001/motion_duration_cued/33856
4234,33872,711280,motion_duration_cued_D12,12,1.386048674583435,0.375,0.287720650434494,0,23,1.366495132446289,{},SpatialBattery/train/61973001/motion_duration_cued/33864
4235,33880,711368,motion_duration_cued_D0,0,1.3865866661071777,0.125,0.3957943320274353,0,11,0.6876223087310791,{},SpatialBattery/train/61973001/motion_duration_cued/33872
4236,33888,711648,motion_duration_cued_D24,24,1.386994481086731,0.125,0.40669870376586914,0,35,2.309795618057251,{},SpatialBattery/train/61973001/motion_duration_cued/33880
4237,33896,711736,motion_duration_cued_D0,0,1.3869588375091553,0.125,0.2933468222618103,0,11,0.713355541229248,{},SpatialBattery/train/61973001/motion_duration_cued/33888
4238,33904,711856,motion_duration_cued_D4,4,1.386181354522705,0.375,0.29097846150398254,0,15,0.8621616363525391,{},SpatialBattery/train/61973001/motion_duration_cued/33896
4239,33912,712040,motion_duration_cued_D12,12,1.3862261772155762,0.25,0.2890501618385315,0,23,1.422614574432373,{},SpatialBattery/train/61973001/motion_duration_cued/33904
4240,33920,712320,motion_duration_cued_D24,24,1.3865761756896973,0.25,0.28949764370918274,0,35,2.0222997665405273,{},SpatialBattery/train/61973001/motion_duration_cued/33912
4241,33928,712440,motion_duration_cued_D4,4,1.3862037658691406,0.375,0.289075642824173,0,15,0.8671860694885254,{},SpatialBattery/train/61973001/motion_duration_cued/33920
4242,33936,712528,motion_duration_cued_D0,0,1.3863635063171387,0.125,0.28978127241134644,0,11,0.6256465911865234,{},SpatialBattery/train/61973001/motion_duration_cued/33928
4243,33944,712712,motion_duration_cued_D12,12,1.3861424922943115,0.5,0.6537343859672546,0,23,1.366109848022461,{},SpatialBattery/train/61973001/motion_duration_cued/33936
4244,33952,712992,motion_duration_cued_D24,24,1.3881323337554932,0.0,0.659820020198822,0,35,2.0090584754943848,{},SpatialBattery/train/61973001/motion_duration_cued/33944
4245,33960,713176,motion_duration_cued_D12,12,1.3868290185928345,0.125,0.29029381275177,0,23,1.4068942070007324,{},SpatialBattery/train/61973001/motion_duration_cued/33952
4246,33968,713264,motion_duration_cued_D0,0,1.386659026145935,0.25,0.2892192304134369,0,11,0.6406354904174805,{},SpatialBattery/train/61973001/motion_duration_cued/33960
4247,33976,713384,motion_duration_cued_D4,4,1.386286973953247,0.25,0.2925351858139038,0,15,0.8687894344329834,{},SpatialBattery/train/61973001/motion_duration_cued/33968
4248,33984,713664,motion_duration_cued_D24,24,1.3869946002960205,0.125,0.29396966099739075,0,35,1.977658987045288,{},SpatialBattery/train/61973001/motion_duration_cued/33976
4249,33992,713848,motion_duration_cued_D12,12,1.3860015869140625,0.375,0.2888157367706299,0,23,1.4139723777770996,{},SpatialBattery/train/61973001/motion_duration_cued/33984
4250,34000,713968,motion_duration_cued_D4,4,1.3865060806274414,0.25,0.2882007658481598,0,15,0.8627567291259766,{},SpatialBattery/train/61973001/motion_duration_cued/33992
4251,34008,714248,motion_duration_cued_D24,24,1.3862966299057007,0.25,0.00165161257609725,0,35,2.061532974243164,{},SpatialBattery/train/61973001/motion_duration_cued/34000
4252,34016,714336,motion_duration_cued_D0,0,1.3861911296844482,0.25,0.012323340401053429,0,11,0.6469557285308838,{},SpatialBattery/train/61973001/motion_duration_cued/34008
4253,34024,714616,motion_duration_cued_D24,24,1.3867579698562622,0.125,0.510677695274353,0,35,2.0973803997039795,{},SpatialBattery/train/61973001/motion_duration_cued/34016
4254,34032,714736,motion_duration_cued_D4,4,1.3872570991516113,0.0,0.5067198872566223,0,15,1.0514371395111084,{},SpatialBattery/train/61973001/motion_duration_cued/34024
4255,34040,714824,motion_duration_cued_D0,0,1.3863611221313477,0.25,0.28244978189468384,0,11,0.7784342765808105,{},SpatialBattery/train/61973001/motion_duration_cued/34032
4256,34048,715008,motion_duration_cued_D12,12,1.3867919445037842,0.25,0.28826892375946045,0,23,1.857630968093872,{},SpatialBattery/train/61973001/motion_duration_cued/34040
4257,34056,715128,motion_duration_cued_D4,4,1.3868941068649292,0.125,0.29346728324890137,0,15,1.1474556922912598,{},SpatialBattery/train/61973001/motion_duration_cued/34048
4258,34064,715408,motion_duration_cued_D24,24,1.3860931396484375,0.25,0.29432252049446106,0,35,2.310441493988037,{},SpatialBattery/train/61973001/motion_duration_cued/34056
4259,34072,715496,motion_duration_cued_D0,0,1.3870030641555786,0.25,0.2860128581523895,0,11,0.7244231700897217,{},SpatialBattery/train/61973001/motion_duration_cued/34064
4260,34080,715680,motion_duration_cued_D12,12,1.3865818977355957,0.125,0.29109838604927063,0,23,1.451901912689209,{},SpatialBattery/train/61973001/motion_duration_cued/34072
4261,34088,715800,motion_duration_cued_D4,4,1.3862333297729492,0.25,0.2884650230407715,0,15,0.9086742401123047,{},SpatialBattery/train/61973001/motion_duration_cued/34080
4262,34096,715888,motion_duration_cued_D0,0,1.3867111206054688,0.25,0.2873815596103668,0,11,0.6556286811828613,{},SpatialBattery/train/61973001/motion_duration_cued/34088
4263,34104,716168,motion_duration_cued_D24,24,1.3858795166015625,0.375,0.2913600504398346,0,35,2.2074689865112305,{},SpatialBattery/train/61973001/motion_duration_cued/34096
4264,34112,716352,motion_duration_cued_D12,12,1.3868745565414429,0.125,0.29389137029647827,0,23,1.31856107711792,{},SpatialBattery/train/61973001/motion_duration_cued/34104
4265,34120,716632,motion_duration_cued_D24,24,1.3866440057754517,0.25,0.29398462176322937,0,35,2.0638339519500732,{},SpatialBattery/train/61973001/motion_duration_cued/34112
